метро;комнат;ссылка;адрес;минут до метро;цена;площадь
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/39294449/;Москва, район Тропарево-Никулино, просп. Вернадского, 94к3;7;29.8;66
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/12075937/;Москва, район Тропарево-Никулино, просп. Вернадского, 94к3;14;28.5;65
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/2944483/;Москва, район Тропарево-Никулино, просп. Вернадского, 117;6;8.9;32
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/44032280/;Москва, район Тропарево-Никулино, просп. Вернадского, 99К1;7;8.9;45
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/37595548/;Москва, район Тропарево-Никулино, просп. Вернадского, 78;3;9.0;70
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/38625161/;Москва, район Тропарево-Никулино, ул. Покрышкина, 11;13;9.2;38
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/32985688/;Москва, район Тропарево-Никулино, ул. 26-ти Бакинских Комиссаров, 10К2;6;9.2;45
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/31031284/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 34К2;15;9.3;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/41078201/;Москва, район Тропарево-Никулино, ул. 26 Бакинских Комиссаров, 3к1;9;9.3;46
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/37625884/;Москва, район Тропарево-Никулино, ул. 26 Бакинских Комиссаров, 1к2;10;9.4;45
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/38689601/;Москва, район Тропарево-Никулино, Ленинский просп., 156;12;9.4;51
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/38960801/;Москва, район Тропарево-Никулино, просп. Вернадского, 78;8;9.4;71
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/22474134/;Москва, район Тропарево-Никулино, просп. Вернадского, 78;5;9.7;71
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/37067230/;Москва, район Тропарево-Никулино, просп. Вернадского, 111;3;9.7;47
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/35856072/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 26К3;10;10.0;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/39765443/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 30К3;10;10.3;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/46066352/;Москва, район Тропарево-Никулино, ул. 26 Бакинских Комиссаров, 12к5;5;10.5;45
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/36040602/;Москва, район Тропарево-Никулино, Ленинский просп., 156;10;10.5;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/39681593/;Москва, район Тропарево-Никулино, Ленинский просп., 156;10;10.5;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/46491652/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 38К1;5;10.5;50
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/27007972/;Москва, район Тропарево-Никулино, Никулинская ул., 6К1;10;10.7;44
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/38744177/;Москва, район Тропарево-Никулино, Ленинский просп., 156;3;10.8;55
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/40331219/;Москва, район Тропарево-Никулино, проезд Олимпийской Деревни, 4к1;16;11.2;54
Юго-Западная;1-комнатная;http://www.cian.ru/sale/flat/3244287/;Москва, район Тропарево-Никулино, просп. Вернадского, 78;5;11.3;71
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/43207188/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 34К2;7;11.3;54
Юго-Западная;2-комнатная;http://www.cian.ru/sale/flat/37283854/;Москва, район Тропарево-Никулино, ул. Академика Анохина, 34К1;14;11.5;52
