метро;комнат;ссылка;адрес;минут до метро;цена
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/43968020/;Москва, район Раменки, 1-й Сетуньский проезд, 10;9;9.5
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/37856848/;Москва, район Дорогомилово, Кутузовский просп., 23К1;5;21.0
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/3819835/;Москва, район Дорогомилово, Студенческая ул., 16;6;8.0
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/39855863/;Москва, район Дорогомилово, Студенческая ул., 23;3;9.0
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/36773488/;Москва, район Дорогомилово, ул. Дунаевского, 4;5;9.4
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/37641424/;Москва, район Раменки, 1-й Сетуньский проезд, 12;11;9.6
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/36534136/;Москва, район Дорогомилово, Студенческая ул., 23;5;10.0
Студенческая;Студия;http://www.cian.ru/sale/flat/11608438/;Москва, район Дорогомилово, Кутузовский просп., 23К2;7;10.3
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/20021987/;Москва, район Дорогомилово, Кутузовский просп., 23К2;7;10.3
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/42780738/;Москва, район Дорогомилово, Кутузовский просп., 24;10;10.3
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/31340890/;Москва, район Дорогомилово, Студенческая ул., 18;7;11.3
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/19881581/;Москва, район Дорогомилово, Дохтуровский пер., 2;7;12.1
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/20906279/;Москва, район Дорогомилово, Дохтуровский пер., 2;5;12.2
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/44924751/;Москва, район Дорогомилово, Кутузовский просп., 25;7;13.5
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/46443247/;Москва, район Раменки, 1-й Сетуньский проезд, 16/2;10;14.0
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/40843961/;Москва, район Раменки, 1-й Сетуньский проезд, 16/2;10;14.0
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/39499931/;Москва, район Дорогомилово, Кутузовский просп., 25;7;16.0
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/25732384/;Москва, район Дорогомилово, Кутузовский просп., 22;10;20.0
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/33678082/;Москва, район Раменки, Воробьевское ш.;16;20.2
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/37550854/;Москва, район Дорогомилово, Кутузовский просп., 23К1;10;21.0
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/2025006/;Москва, район Дорогомилово, Кутузовский просп., 29;6;21.8
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/18737728/;Москва, район Дорогомилово, Студенческая ул., 20к1;5;123.9
Студенческая;1-комнатная;http://www.cian.ru/sale/flat/18652282/;Москва, район Дорогомилово, Студенческая ул., 21;5;8.5
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/43968015/;Москва, район Раменки, 1-й Сетуньский проезд, 10;9;9.5
Студенческая;2-комнатная;http://www.cian.ru/sale/flat/44807319/;Москва, район Дорогомилово, Кутузовский просп., 26;10;22.0
